Časa nam zmanjkuje, Andrew, Pred upravnim odborom sem prisegel, da lahko pripravim najradikalnejšo, najmodernejšo predstavo, kadarkoli poskušano v psihiatriji, ki te bo vrnila nazaj.;Odboru nadzornikov sem prisegel, da lahko ustvarim najbolj radikalno in vrhunsko igro vlog v zgodovine psihiatrije, in da vas bo ta ozdravila.;Če nam pri tebi spodleti, potem bo vse, kar smo tu poskušali narediti, izgubilo veljavo.;Če vam pustimo to odigrati, sem si mislil, boste lahko sprevideli, kako neresnično in nemogoče je to.
Mislil sem, da če ti pustimo, da to odigraš do konca, boš spoznal, kako neresnično, kako nemogoče je to.;Če vam pustimo to odigrati, sem si mislil, boste lahko sprevideli, kako neresnično in nemogoče je to.;Nihče ne bi mogel priti ali oditi iz sobe, ne da bi ga jaz videl.;Če nam pri tebi spodleti, potem bo vse, kar smo tu poskušali narediti, izgubilo veljavo.
Moral si oditi od tod za dva dni.;Potem pa nikoli ne boš zapustil tega otoka.;Odšla bova s tega prekletega otoka.;Ampak lahko bi vas odpeljal z otoka.
Povej mi, kje so Nacistični eksperimenti?;Povejte, kje so nacistični poskusi, satanistične operacijske dvorane?;Povej mi, kako so te spravili sem?;Kdo si torej ti, jebenti?
Satanistične operacijske dvorane?;Zobne paste?;Možgane?;Cigareto?
Andrew, poslušaj me.;Andrew, poslušaj me.;George, poslušaj ...;Povej mi.
Če ne bomo uspeli s tabo... potem bo zaman vse, kar smo poskušali narediti tukaj.;Če nam pri tebi spodleti, potem bo vse, kar smo tu poskušali narediti, izgubilo veljavo.;Tu nisem, da bi ubil Leaddisa.;Mislim, da boste to morali vprašati njega.
Vse.;Vse.;Vse.;Vse!
Tukaj smo na prvi liniji fronte, fant.;Šerif, trenutno smo vsi napeti.;Na prvi bojni črti smo, prijatelj dragi.;S tabo grem, šef.
In zdaj je vse odvisno od tebe.;Vse to je zate.;Da bo to tvoj konec.;Njo moraš pozabiti.
Niti koraka!;Prekleto!;Prekleto!;Prekleto!
Niti koraka!;Prekleto!;Prekleto!;Prekleto!
-Andrew... Andrew, ne!;-Andrew, ne, ne!;-Ja, ja!;-Ljubi bog!
Ne!;Ne!;Ne!;Ne!
Moje ime je Edward Daniels.;Ime mi je Edward Daniels.;Ime mu je George Noyce.;Vaše ime je Andrew Laeddis.
Ta je napolnjen.;Dok je edini možni vhod in izhod.;Tukaj je.;Tukaj je.
Čutim po teži.;Izginiva od tu.;Veš, ta kraj mi daje misliti.;Vidim.
Vidim.;Vidim.;Resno mislim.;Dobro.
In to je vaše orožje, Marshal?;In vi, vi ste ranjeni, šerif.;Kdo ti je to naredil, George?;Ne, kakšna je ta dobra novica, doktor?
Ste prepričani?;Ste ga videli?;Vam nič ne pride na misel?;Nemec ste?
Moji inicialki sta ob strani in udrtina je na cevi.;Vgravirane ima moje začetnice in na cevi udrtino od strelnega napada.;Mimogrede, puška ni nabita.;Prisežem, da sem jih ob vkrcanju imel v plašču.
Philip Stacks je streljal name.;Nisem bil vzgojen za beg, doktor.;To je bil umor.;Vse sem tvegal, ko sem prišel sem pote.
Ne boste se zajebavali z mojimi možgani pri tem, doktor.;Prosim, ne počni tega, Teddy.;Ne boste me jebali v glavo.;Samo kosti v škatli sem, Teddy.
Potem pa streljaj, ker je to edini način, da prideš s tega otoka.;Potem pa nikoli ne boš zapustil tega otoka.;Ampak lahko bi vas odpeljal z otoka.;Najdi ga in ga ubij.
Andrew, prosim prenehaj.;Prosim, prenehaj govoriti.;Prosim, nehajte!;Povejte mi.
Moja pištola... Kaj ste naredili z mojo prekleto pištolo?;Moja pištola ... Kaj ste naredili z mojo pištolo?;Me boste ubili?;Kaj, za vraga, se je zgodilo v tistih celicah, Ted?
-To je igrača, Andrew.;-Igračka je, Andrew.;-To je otok.;-Tako je.
Resnico ti govoriva.;Govoriva ti resnico.;To je točno, ja.;Je to jasno?
Dolores je bila duševno bolna.;Vztrajala je, da otroci niso mrtvi.;Ko je prišla sem, se je zabodla.;Dolores je bila nora.
Manično-depresivna.;Manično- depresivna.;Psihokirurgija.;Bila je naučena.
Samomorilska.;Nagnjena k samomoru.;Brezvestno.;Manično- depresivna.
Ti si pil.;Izginiva od tu.;Ti si tu.;Ti mi povej.
Ostajal od doma.;Izginiva od tu.;Bedarija.;Bila je naučena.
Nisi poslušal, kar so ti vsi govorili.;Ti si pil, odhajal, nisi se menil za besede drugih.;Nekdo te je moral varovati.;Ti si me zvlekel v to, šef.
Preselil si se v hišo ob jezeru, potem ko je ona namerno zažgala tvoje stanovanje v mestu.;Povedala sem ti, da se mi trga srce in vprašal si me zakaj.;Povedal sem ti za svojo ženo.;Čakal si na priložnost, da prideš sem, potem pa so nenadoma potrebovali šerifa?
-Andrew!;-On?;-Teddy ...;Ted!
Andrew!;Ted!;Teddy!;Chuck!
Nehaj!;Daj no, daj no!;Ljubi bog!;Ti loviš!
Lažeš... Andrew, tvoji otroci.;Jebena podgana v labirintu si.;Ti norci vaju lahko ubijejo.;Čas teče, prijatelj moj.
Simon... Henry... -Nimam otrok.;Simon, Henry ... -Nisem imel otrok.;-Ljubi bog, jaz ... -Brez skrbi.;Tista bolničarka ... -Prosim, nehajte.
Tvoja žena jih je utopila.;Povedal sem ti za svojo ženo.;Jaz sem jih ubil, ker ji nisem poiskal pomoči.;Jaz sem jih ubil.
V koči ob jezeru.;Saj si doma.;Sinoči, med 22. uro in polnočjo.;Jutri jih lahko odpeljeva na piknik.
In tukaj, mala deklica o kateri sanjaš vsak večer.;In tale deklica, o kateri sanjate vsako noč.;Ona je tukaj.;Ampak ona je tu.
Nikdar nisem imel male deklice.;Nisem imel deklice.;Nikoli nisem imela otrok.;Nikoli nisem bila poročena.
Tista, ki ti nenehno govori, da bi jo moral rešiti.;Človeka, ki ga ne moreš zaslišati, ker nima spominov, ki bi jih priznal.;Njo moraš pozabiti.;Ampak ona je tu.
Rešiti vse.;Rešiti njih vse.;Živeti kot pošast, ali umreti kot dober človek.;Se vrniti na kopno.
Tvoja hči.;Ljubim te.;Ljubim te.;Ti si tu.
Rachel ji je bilo ime.;Ime ji je bilo Rachel.;Dolores je bila nora.;Povedala mi je.
Boš zanikal, da je sploh kdaj živela.;Da mi boš lahko še bolj lagal?;Sem ti rekla, da ne hodi sem.;Potem pa nikoli ne boš zapustil tega otoka.
Andrew, boš zanikal?;Andrew, mar boste?;Kdo ti je to naredil, George?;Zakaj si v resnici tu, Ted?
Tako mi je žal, Ijubček.;Tako mi je žal, srček.;Žal mi je, ljubica.;Žal mi je.
Rekla sem ti, da ne prihajaj sem.;Sem ti rekla, da ne hodi sem.;Povedal sem ti za svojo ženo.;Povedala sem ti, da se mi trga srce in vprašal si me zakaj.
Rekla sem ti...;Prosim, bog, ...;Ne, prosim, bog ...;Veš, ta kraj mi daje misliti.
To bo tvoj konec.;Da bo to tvoj konec.;Ta kraj te bo pokopal.;Njo moraš pozabiti.
Vrnil sem se.;Vrnil sem se.;Prenehal sem.;Samo razgledoval sem se.
Prijeli smo ga tik za mejo.;Ujeli smo ga tik za Oklahomo.;Rachel smo našli.;Rachel Solando se ni mogla bosih nog sama izmuzniti iz zaklenjene sobe.
Zgleda, da se je ustavil najmanj desetkrat od tod do Tulse.;Ampak lahko bi vas odpeljal z otoka.;Do Tulse sem se moral ustaviti v 10 krajih.;Ni mogoče, da bi lahko prečkala tiste skale.
Lahko bi spal teden dni skupaj.;Ves teden bi lahko spal.;Prosil bi, da pohitita.;Rada bi šla domov.
Dolores?;Dolores?;Dolores?;Dolores?
Dolores?;Dolores?;Dolores?;Dolores?
Dolores?;Dolores?;Dolores?;Dolores?
Dolores?;Dolores?;Dolores?;Dolores?
Punči... Zakaj si vsa mokra?;Ljubica ... Zakaj si vsa mokra?;Zakaj si vsa mokra, ljubica?;Zakaj si ves moker, ljubček?
Pogrešala sem te.;Pogrešala sem te.;Pokopala sem te.;Tako zelo mi je žal.
Domov bi šla rada.;Rada bi šla domov.;Nikoli ne bom prišla od tu.;Nisem prepričana, da bi sploh smela.
Saj si doma!;Saj si doma.;Daj že!;Pojdiva!
Kje so otroci?;Kje so otroci?;Je kdo tam?;Kje ste bili?
V šoli so.;V šoli so.;Niso hudi.;Govorijo, a nihče jih ne posluša.
Sobota je, draga.;Sobota je, ljubica.;Čas teče, prijatelj moj.;S tabo grem, šef.
Ob sobotah ni šole.;Ob sobotah ni šole.;Tam imamo hrano, vodo in zložljive postelje.;Ni slik.
Moja šola je.;Moja šola je.;Tukaj je.;Tukaj je.
O moj Bog!;Sveta nebesa!;Ljubi bog!;O, mojbog!
O moj Bog!;Sveta nebesa!;Ljubi bog!;O, mojbog!
O ne, moj Bog!;O, mojbog, ne!;Ljubi bog!;O, mojbog!
O moj Bog, ne!;O, mojbog, ne!;Ljubi bog!;Prisežem!
Daj!;Dajmo!;Dajmo!;Hej!
Daj!;Dajmo!;Dajmo!;Hej!
Ne, ne, prosim, Bog.;Ne, prosim, bog ...;Prosim, bog, ...;Bog ti pomagaj.
Prosim, Bog, ne.;Ne, prosim, bog ...;Prosim, bog, ...;Ne, prosim, moram te držati.
Ne!;Ne!;Ne!;Ne!
Ne!;Ne!;Ne!;Ne!
Ne!;Ne!;Ne!;Ne!
Ne!;Ne!;Ne!;Ne!
Posadiva jih za mizo.;Posadiva jih za mizo, Andrew.;Glasovi in slike prihajajo iz škatle.;Nato jih je nesla v hišo in jih posadila za mizo.
Posušila jih bova.;Posušila jih bova, jih preoblekla.;Ljubica ... Okopala jih bova.;Prosil vaju bom, da odideta v klet.
Preoblekla jih bova.;Posušila jih bova, jih preoblekla.;Ljubica ... Okopala jih bova.;Morala bova nazaj.
Najine žive lutke bodo.;Najine žive lutke bodo.;Posušila jih bova, jih preoblekla.;Ljubica ... Okopala jih bova.
Kaj?;Kaj?;Kaj?;Kaj pa to?
Jutri jih lahko odpeljeva na piknik.;Jutri jih lahko odpeljeva na piknik.;Po večerji jih bom sklical v skupno sobo.;Žal moram na večerni obhod po oddelkih, ampak zvečer si bom doma privoščil pijačo in cigaro.
Če si me sploh kdaj Ijubila Dolores, prosim utihni.;Prosim, prenehaj govoriti.;Naj me vrag, če vem!;Prosim, ne počni tega, Teddy.
Ljubim te.;Ljubim te.;Ljubim te.;Osvobodi me.
Osvoboditi bi me moral!;Moral bi me rešiti.;Vse bi nas moral rešiti.;Morali so si le izmisliti pobeg in sedaj te imajo!
Oh, punči... Skopala jih bova v kadi.;Ljubica ... Okopala jih bova.;Odšla bova s tega prekletega otoka.;Posušila jih bova, jih preoblekla.
Ljubim te, Dolores.;Ljubim te.;Ljubim te.;Andrew, poslušaj me.
-Tudi jaz te Ijubim.;-Tudi jaz te ljubim.;-Tudi ti.;-Moraš jo pozabiti!
Tako zelo te Ijubim, Dolores.;Tako zelo te ljubim.;Čas teče, prijatelj moj.;Tako mi je žal, srček.
-In jaz Ijubim tebe.;-Tudi jaz te ljubim.;-Izvoli, vzemi moje.;-Zate gre!
Ljubim te.;Ljubim te.;Ljubim te.;Osvobodi me.
Andrew.;Glen.;Glen.;Sam.
Andrew, me slišiš?;Kaj naj ti rečem, da te ustavim?;Andrew, mar boste?;Andrew, kaj vidite?
Rachel!;Ted!;Chuck!;Chuck!
Rachel, Rachel.;Niti Rachel Solando.;Rachel Solando.;Teddy Daniels.
Rachel.;Sam.;Glen.;Glen.
Rachel katera?;Rachel?;Dolores?;Dolores?
Rachel, Rachel Laeddis.;Niti Rachel Solando.;Sem Lester Sheehan.;Rachel Solando.
Moja hči.;Pika.;Napisala je.;Moja hčerka.
Zakaj si tukaj?;Zakaj ste tu?;Zakaj me nisi rešil?;Zakaj bi to bilo pomembno?
Ker sem ubil svojo ženo.;Ker sem ubil svojo ženo.;Dovolj sem ubijal.;Jaz sem jih ubil.
-In zakaj si to storil?;-In zakaj ste to storili?;-Zakaj bi me hotel ustaviti?;-Zakaj?
Ker je ubila najine otroke.;Ker sem ubil svojo ženo.;Umorila je najine otroke.;Ker ne morem prenesti spoznanja, da je Dolores ubila najine otroke.
In rekla mi je, da naj jo osvobodim.;Rekla mi je, naj jo izpustim.;Bila je tako prijazna, a v očeh sem ji lahko prebral, da bi se rada slekla.;Ampak ... Prestrašila me je.
Kdo je Teddy Daniels?;Kdo je Teddy Daniels?;Kdo je on?;Kdo je številka 67?
-On ne obstaja.;-Ne obstaja.;-Nočem jih.;-Sploh ni domneva.
Prav tako Rachel Solando.;Prav tako Rachel Solando, če smo že pri tem.;Prav tako verjame, da je to njen dom v Berckshiresu.;Naslednji je Peter Breen.
Izmislil sem si jih.;Izmislil sem si ju.;Tu sem zgradil nekaj dragocenega.;To mi je bilo zelo všeč.
-Zakaj?;-Zakaj?;-Zakaj?;-Zakaj?
Slišati moramo od tebe.;Ne, prosim, moram te držati.;Andrew, poslušaj me.;Ti mi povej.
Po prvem poskusu samomora mi je Dolores rekla, da... da v njenih možganih živi insekt.;Po tem, ko se je prvič poskušala ubiti, mi je Dolores povedala, da ima žuželko, ki živi v njenih možganih.;Rekla mi je, naj jo izpustim.;Jaz sem jih ubil, ker ji nisem poiskal pomoči.
Čutila ga je, kako koraka po njeni lobanji in vleče niti samo za zabavo.;Hotela je, da ga dam ven, da bi se mu lahko posmehovala.;Lahko jo je čutila, kako ji je udarjala po lobanji, jo za šalo vlekla za žičke.;Bila je tako prijazna, a v očeh sem ji lahko prebral, da bi se rada slekla.
To mi je povedala.;Povedala mi je.;Ampak ... Prestrašila me je.;To mi je bilo zelo všeč.
To mi je povedala, pa je nisem poslušal.;Povedala mi je, a je nisem poslušal.;Žal mi je, da to slišim.;Jaz sem jih ubil, ker ji nisem poiskal pomoči.
Tako zelo sem jo Ijubil.;Tako močno sem jo ljubil.;Mislila sem nate.;Tako zelo te ljubim.
Zakaj si si ju izmislil?;Zakaj si si ju izmislil?;Zakaj pa je to bilo kaj takega?;Zakaj me nisi rešil?
Ker ne morem razumeti, da je Dolores lahko ubila najine otroke.;Ker ne morem prenesti spoznanja, da je Dolores ubila najine otroke.;Jaz sem jih ubil, ker ji nisem poiskal pomoči.;Ker sem ubil svojo ženo.
Jaz sem jih ubil, ker ji... ker ji nisem pomagal.;Jaz sem jih ubil, ker ji nisem poiskal pomoči.;Jaz sem jih ubil.;Če bi bila to moja žena, bi ga ubil ... dvakrat.
Jaz sem jih ubil.;Jaz sem jih ubil.;Jaz sem jih ubil, ker ji nisem poiskal pomoči.;Dovolj sem ubijal.
Poslušaj mojo teorijo, Andrew.;Moja teorija je taka, Andrew.;Tvegano je, Steven.;Prosim, ne počni tega, Teddy.
Enkrat smo že prebili zid, pred devetimi meseci, nato si se vrnil v prejšnje stanje.;Če nam pri tebi spodleti, potem bo vse, kar smo tu poskušali narediti, izgubilo veljavo.;Mislim, da smo dobili vse, zaradi česar smo prišli.;Vedno je šlo le za to.
Tega se ne spominjam.;Tega se ne spomnim.;Ja, žal tega še vedno ne vem.;Povedala mi je, a je nisem poslušal.
-Vem.;-Vem.;-Vem.;-Vem.
Resetiraš se, Andrew.;Andrew, poslušaj me.;Ponovno se zaganjate, Andrew.;Oditi morava s te skale, Chuck.
Kot kaseta, ki neskončno dolgo predvaja eno in isti ritem.;Kot trak, ki se znova in znova vrti v neskončni zanki.;Kot bi mu nekdo glavo napolnil z britvami in jo nato močno stresal.;Kot da bi udarci pomagali.
Upam, da bo to, kar smo naredili tukaj dovolj, da ga ustavimo, da se nikdar več ne ponovi, ampak vedeti moram, če si se sprijaznil z realnostjo.;Upam, da je to, kar smo naredili, dovolj, da se ne bo več ponovilo.;Če nam pri tebi spodleti, potem bo vse, kar smo tu poskušali narediti, izgubilo veljavo.;Mislim, da smo dobili vse, zaradi česar smo prišli.
Zavzeli ste se zame, doktor?;Šli ste za mano, doktor.;Si dobro, šef?;Si dobro, šef?
Vi...;Privolite, ali pa ...;Šerif ...;On je ...
Poskušali ste mi pomagati, ko nihče drug ni hotel.;Poskušali ste mi pomagati, ko mi nihče drug ni hotel.;Rekel sem, da ste ljudje nasilja.;Pozabil sem, da odhajate, sedaj ko smo Rachel našli.
Moje ime je Andrew Laeddis in umoril sem svojo ženo spomladi 1952.;Ime mi je Andrew Laeddis in spomladi leta 1952 sem umoril svojo ženo.;To je bil umor.;Poslali so ga v zapor, nato pa ga premestili sem.
Kako smo to jutro?;Kako smo kaj to jutro?;Ste dobro?;Rachel smo našli.
Dobro.;Dobro.;Dobro.;Dobro.
Pa vi?;Razumete?;Vidiš?;Ne, vi ne.
Ne morem se pritoževati.;Ne boste me jebali v glavo.;Opravičujem se za to.;Žal mi je, da to slišim.
Kaj bo torej naš naslednji korak?;Kaj bo najin naslednji korak?;Kaj boste naredili?;In kaj naj bi to bilo?
Ti mi povej.;Ti mi povej.;Povej mi.;Bog ti pomagaj.
Spraviti se moram s te skale, Chuck.;Oditi morava s te skale, Chuck.;Ne, prosim, moram te držati.;Ponovno se zaganjate, Andrew.
Nazaj na celino, karkoli za vraga se že dogaja tukaj, je slabo.;Karkoli že se tu dogaja, je zlo.;Tu postaja kot v jebenem Kansasu.;Bojim se, da je v drugo smer.
Ne skrbi, partner, ne bojo naju ulovili.;Ne skrbi, partner.;Prosim, ne počni tega, Teddy.;S tabo grem, šef.
Prav imaš.;Prav imaš.;George, motiš se.;Čisto dobro razumem.
Prepametna sva za njih.;A tu sva zaradi Rachel Solando.;Razvalina je.;Enostavno je najboljše.
Ja, res sva.;Seveda, ja.;Preveč južno sva.;Bila sva tako srečna.
Ali ne?;Ne, ne.;Je to jasno?;Vidiš?
Veš, zaradi tega kraja se sprašujem... Ja?;Povejte mi nekaj ... -Ja?;Jaz ... Mogoče sem šel na stranišče.;Kdo si torej ti, jebenti?
Kaj to, šef?;Kaj, hudiča, šef?;Kaj pa, šef?;Kaj pa to?
Kaj bi bilo slabše?;Kaj bi bilo huje?;Zakaj bi to bilo pomembno?;Kaj, če bi jih lahko nadzoroval?
Živeti kot pošast... ali umreti kot dober človek.;Živeti kot pošast, ali umreti kot dober človek.;Ker je plezanje tja dol v temi korak od samomora.;Rešiti njih vse.
Teddy?;Teddy?;Rachel?;Dr. Sheehan?
Po tonskem zapisu prevedel:  NIVAŽNOKDO Priredba: MC Mono;Sem McPherson, namestnik upravnika.;-Šerif Aule.;- Klorpromazin.
Ko sem ležal v VI bolnišnici, sem bil pred veliko luknjo mojega življenja.;Sit sem bil zdravnikov, ki so mi govorili, česa ne morem.;Bil sem bojevnik, ki je mislil, da lahko prinese mir.;Ko sem ležal v veteranski bolnišnici z veliko praznino v svojem življenju, sem začel sanjati o letenju.
Začel sem sanjati, kako letim.;Ko sem ležal v veteranski bolnišnici z veliko praznino v svojem življenju, sem začel sanjati o letenju.;Neusmiljen zračni lovec sem bil.;Zaljubil sem se.
Bil sem svoboden.;Bil sem svoboden.;Neusmiljen zračni lovec sem bil.;Bil sem bojevnik, ki je mislil, da lahko prinese mir.
Prej ali slej, na koncu se vedno zbudiš.;Toda prej ali slej se moraš zbuditi.;Hrup delaš, ne veš, kaj bi.;Toda prej ali slej se je treba zbuditi.
V kriogenski komori ne sanjaš ničesar.;V kriospanju sploh ne sanjaš.;Še nocoj se vrneš na Zemljo.;En tepec s puško je dovolj.
Ne občutiš, da je minilo šest let.;Ne zdi se kot šest let.;Hrup delaš, ne veš, kaj bi.;Ne smeš čakati.
Podobno je, kot da bi se napil tekile.;Težko je napolniti čašo, ki je že polna.;En tepec s puško je dovolj.;Opominja me na to, kaj je tam zunaj.
Tommy je bil znanstvenik, ne pa jaz.;Tommy je bil znanstvenik, ne jaz.;Ja, Tommy je bil znanstvenik.;Ampak to je bila le teorija.
On je bil ta, ki je hotel potovati svetlobna leta daleč, da bi našel odgovore.;On je hotel potovati v vesolje in najti odgovore.;Vedela je, da govorim s polkovnikom.;Tista drevesa so bila za Omaticaye sveta.
Smo že prispeli?;Smo že tam?;Kako bodo vedeli, da smo tu?;Kam gremo?
Ja, tukaj smo, sonček.;Smo, sonček.;V redu, grem.;Tam smo.
Za tvojega brata gre.;Sedi, za tvojo varnost gre.;Za vašega brata gre.;Močno srce imaš.
Teden dni, preden bi Tommy moral na ladjo je tip s pištolo končal njegovo potovanje.;Teden dni pred odhodom je Tommyja nekdo ustavil zaradi papirja v denarnici.;Videli smo samo, kako je ta marinec izginil v grmovju, ko ga je lovil razdražen thanator.;Hotela sem ga ubiti, toda Eywa je poslala znamenje.
Zaradi papirja v njegovi denarnici.;Zaradi unobtanija.;Ker dvojček sploh obstaja in ker ni ustni higienik.;Samo zelo žalostno.
V krio komori ste bili pet let, devet mesecev in 22 dni.;V kriu ste bili 5 let, 9 mesecev in 22 dni.;Niste več v Kansasu.;Na Pandori ste, gospe in gospodje.
Lačni boste in slabotni.;Lačni in šibki boste.;Strelci, glejte na vse strani.;Tega nočete imeti na vesti, verjemite.
Če vam bo slabo... Tommy je bil znanstvenik.;Ja, Tommy je bil znanstvenik.;Tommy je bil znanstvenik, ne jaz.;Jake, Eywa te je slišala.
Jaz sem samo še en bedak, ki gre nekam, kjer bo to obžaloval.;Jaz sem samo pešak, ki gre nekam, kamor si ne želi.;Karkoli sem že naredil, mi je žal.;Po mojem si ti izdajalci ne zaslužijo zrezka.
Pred nami je Pandora.;Pred nami je bila Pandora.;Vidimo rudnik.;Umikamo se.
Ko sem odraščal, sem slišal o njej.;Slišal sem o njej, nisem pa si mislil, da bom šel tja.;Če sem kot otrok, bi me morala podučiti.;Lepe reči slišim o tebi.
Nisem pa si mislil, da bom kdaj šel tja.;Slišal sem o njej, nisem pa si mislil, da bom šel tja.;Lahko bi me zakrpali, če bi šel nazaj.;Rekel sem si, da lahko opravim vsak test.
V tvojega brata smo veliko investirali.;Močno srce imaš.;To ti najbrž ne bo težko.;Zdaj si sin Omaticaye.
S teboj bi se radi dogovorili, da prevzameš njegovo pogodbo.;Lahko ji ukažeš, kaj naj dela.;Ampak če si tu, bi te rad opozoril.;Če dovoliš, bi rad nekaj povedal.
Ker je tvoj genetski zapis enak kot njegov, lahko stopiš v njegove čevlje.;Če nekdo sedi na nečem, kar hočeš, ga narediš za sovražnika.;Lahko ji ukažeš, kaj naj dela.;In če oslabiš, te Pandora brez opozorila ubije.
Če lahko tako rečemo.;Ali pa več.;In tudi to je dejstvo.;Saj gre.
To bo svež začetek na novem svetu.;To bi bil nov začetek na novem svetu.;Še več ljudi z neba bo prišlo.;Prišli bodo kot dež, ki ga ni nikoli konec.
Tudi plačilo je dobro.;In plačilo je dobro.;Saj gre.;Kar je verjetno veliko.
Zelo dobro.;Zelo dobro.;Zelo dobro.;Ni slabo.
Namestite maske!;Zbežite!;Umirite ga!;Umakni se!
Zapomnite si, če izgubite masko, boste čez dvajset sekund nezavestni.;Nikar ne vstajajte.;Pojezdite hitro, kolikor vas veter nese.;In opazujte termalne naprave.
Čez štiri minute boste mrtvi.;Če jih boste hoteli napasti, ne bo lahko.;Oditi morate, drugače boste umrli.;Verjemite, da so tam.
